gempermid,holddate,shareshldadj,shareshld,pctshouthld,shshldchg,comname,name,activity,close_
8590001760,2015-10-15T00:00:00Z,2681900,2681900,8.97,433500,Torishima Pump Mfg Ord Shs,Dalton Investments,buy,934
8590001760,2015-11-12T00:00:00Z,2990200,2990200,10.0043,308300,Torishima Pump Mfg Ord Shs,Dalton Investments,buy,969
8590001760,2015-12-11T00:00:00Z,3104200,3104200,10.3857,114e3,Torishima Pump Mfg Ord Shs,Dalton Investments,buy,1053
8590002594,2007-09-27T00:00:00Z,290200,290200,10.75,290200,Di-Nikko Engineering Ord Shs,Tower Investment Management,buy,1141
8590002594,2007-11-09T00:00:00Z,320300,320300,11.86,30100,Di-Nikko Engineering Ord Shs,Tower Investment Management,buy,1200
8590002594,2007-11-14T00:00:00Z,370800,370800,13.73,50500,Di-Nikko Engineering Ord Shs,Tower Investment Management,buy,1200
8590002594,2007-12-25T00:00:00Z,400700,400700,14.84,29900,Di-Nikko Engineering Ord Shs,Tower Investment Management,buy,1200
8590002594,2008-01-17T00:00:00Z,439800,439800,16.29,39100,Di-Nikko Engineering Ord Shs,Tower Investment Management,buy,1195
8590002594,2009-02-25T00:00:00Z,800,800,0.03,-439e3,Di-Nikko Engineering Ord Shs,Tower Investment Management,sell,NA
8590003270,2008-01-31T00:00:00Z,702200,702200,6.5,702200,Senshu Electric Ord Shs,Tower Investment Management,buy,1601
8590003270,2008-10-15T00:00:00Z,256500,256500,2.38,-445700,Senshu Electric Ord Shs,Tower Investment Management,sell,1113
8590003642,2013-09-13T00:00:00Z,655200,655200,6.47,147100,Miraial Ord Shs,Dalton Investments,buy,1598
8590003642,2013-12-13T00:00:00Z,1568e3,1568e3,15.5,257600,Miraial Ord Shs,Dalton Investments,buy,1610
8590003642,2015-03-13T00:00:00Z,676400,676400,6.68,-107600,Miraial Ord Shs,Dalton Investments,sell,1476
8590003642,2015-04-15T00:00:00Z,552400,552400,5.46,-124e3,Miraial Ord Shs,Dalton Investments,sell,1498
8590003642,2015-04-30T00:00:00Z,437400,437400,4.32,-115e3,Miraial Ord Shs,Dalton Investments,sell,1455
8590003680,2007-03-30T00:00:00Z,495e3,495e3,6.39,495e3,Central General Development Ord Shs,Tower Investment Management,buy,1285
8590003680,2007-05-31T00:00:00Z,656e3,656e3,8.47,161e3,Central General Development Ord Shs,Tower Investment Management,buy,1097
8590003680,2007-06-12T00:00:00Z,777e3,777e3,10.03,121e3,Central General Development Ord Shs,Tower Investment Management,buy,1115
8590003680,2007-06-19T00:00:00Z,869e3,869e3,11.22,92e3,Central General Development Ord Shs,Tower Investment Management,buy,1105
8590003680,2007-07-03T00:00:00Z,954e3,954e3,12.31,85e3,Central General Development Ord Shs,Tower Investment Management,buy,1105
8590003680,2007-07-24T00:00:00Z,1047e3,1047e3,13.51,93e3,Central General Development Ord Shs,Tower Investment Management,buy,1070
8590003680,2007-07-27T00:00:00Z,1137e3,1137e3,14.68,9e4,Central General Development Ord Shs,Tower Investment Management,buy,1060
8590003680,2007-08-02T00:00:00Z,1216e3,1216e3,15.7,79e3,Central General Development Ord Shs,Tower Investment Management,buy,1066
8590003680,2007-08-13T00:00:00Z,1301e3,1301e3,16.79,85e3,Central General Development Ord Shs,Tower Investment Management,buy,1061
8590003680,2007-09-11T00:00:00Z,1386e3,1386e3,17.89,85e3,Central General Development Ord Shs,Tower Investment Management,buy,972
8590003680,2007-09-28T00:00:00Z,147e4,147e4,18.98,84e3,Central General Development Ord Shs,Tower Investment Management,buy,1e3
8590003680,2007-10-19T00:00:00Z,1549e3,1549e3,19.99,79e3,Central General Development Ord Shs,Tower Investment Management,buy,950
8590003680,2007-11-16T00:00:00Z,1631400,1631400,21.06,82400,Central General Development Ord Shs,Tower Investment Management,buy,960
8590003680,2007-12-20T00:00:00Z,1709500,1709500,22.07,78100,Central General Development Ord Shs,Tower Investment Management,buy,810
8590003680,2008-11-04T00:00:00Z,1617700,1617700,20.88,-91800,Central General Development Ord Shs,Tower Investment Management,sell,160
8590003680,2008-11-13T00:00:00Z,1456300,1456300,18.8,-161400,Central General Development Ord Shs,Tower Investment Management,sell,160
8590003680,2008-11-18T00:00:00Z,1379200,1379200,17.8,-77100,Central General Development Ord Shs,Tower Investment Management,sell,155
8590003680,2008-12-22T00:00:00Z,1263100,1263100,16.3,-116100,Central General Development Ord Shs,Tower Investment Management,sell,94
8590003680,2008-12-24T00:00:00Z,1102900,1102900,14.24,-160200,Central General Development Ord Shs,Tower Investment Management,sell,80
8590003680,2008-12-25T00:00:00Z,969700,969700,12.52,-133200,Central General Development Ord Shs,Tower Investment Management,sell,76
8590003680,2009-02-04T00:00:00Z,722400,722400,9.32,-247300,Central General Development Ord Shs,Tower Investment Management,sell,41
8590005124,2018-05-15T00:00:00Z,6249e3,6249e3,5.0219,6249e3,Toa Oil Ord Shs,Cornwall Capital,buy,226
8590005360,2005-09-30T00:00:00Z,9962e3,4981e3,9.0971,4981e3,NIFCO Ord Shs,Taiyo Fund Management,buy,961.5
8590005360,2010-07-13T00:00:00Z,8734600,4367300,8.1246,-613700,NIFCO Ord Shs,Taiyo Fund Management,sell,978
8590005360,2011-01-17T00:00:00Z,15276400,7638200,14.2096,-1096400,NIFCO Ord Shs,Taiyo Fund Management,sell,1083
8590005360,2013-04-08T00:00:00Z,12944400,6472200,12.0402,-1166e3,NIFCO Ord Shs,Taiyo Fund Management,sell,1125
8590005360,2014-01-27T00:00:00Z,10275400,5137700,9.5577,-1334500,NIFCO Ord Shs,Taiyo Fund Management,sell,1357.5
8590005360,2016-02-01T00:00:00Z,3739600,1869800,3.4784,-767100,NIFCO Ord Shs,Taiyo Fund Management,sell,2950
8590006418,2010-08-31T00:00:00Z,1188300,1188300,5.23,1188300,Eizo Ord Shs,Ichigo Asset Management,buy,1638
8590006418,2010-11-15T00:00:00Z,1452600,1452600,6.39,264300,Eizo Ord Shs,Ichigo Asset Management,buy,1669
8590006418,2011-07-26T00:00:00Z,1626500,1626500,7.16,173900,Eizo Ord Shs,Ichigo Asset Management,buy,1485
8590006418,2012-09-14T00:00:00Z,1856800,1856800,8.17,230300,Eizo Ord Shs,Ichigo Asset Management,buy,1474
8590006418,2012-10-17T00:00:00Z,2083700,2083700,9.17,226900,Eizo Ord Shs,Ichigo Asset Management,buy,1332
8590006418,2013-10-11T00:00:00Z,1836900,1836900,8.08,-246800,Eizo Ord Shs,Ichigo Asset Management,sell,2536
8590006418,2014-01-07T00:00:00Z,1602400,1602400,7.05,-234500,Eizo Ord Shs,Ichigo Asset Management,sell,2789
8590006418,2014-01-20T00:00:00Z,2727e3,2727e3,12,-477800,Eizo Ord Shs,Ichigo Asset Management,sell,2853
8590006418,2014-03-11T00:00:00Z,2250600,2250600,9.9,-476400,Eizo Ord Shs,Ichigo Asset Management,sell,2809
8590006629,2008-10-08T00:00:00Z,733,733,0.01,733,Nihon Denkei Ord Shs,Tower Investment Management,buy,575
8590006765,2014-07-03T00:00:00Z,1862200,1862200,5.06,1862200,Taikisha Ord Shs,Ichigo Asset Management,buy,2343
8590006765,2014-07-29T00:00:00Z,4467200,4467200,12.14,742800,Taikisha Ord Shs,Ichigo Asset Management,buy,2418
8590006765,2015-02-23T00:00:00Z,2620600,2620600,7.12,387e3,Taikisha Ord Shs,Ichigo Asset Management,buy,2684
8590006765,2015-09-18T00:00:00Z,2818600,2818600,7.66,198e3,Taikisha Ord Shs,Ichigo Asset Management,buy,2660
8590006765,2016-04-18T00:00:00Z,2818600,2818600,7.66,0,Taikisha Ord Shs,Ichigo Asset Management,hold,2648
8590006765,2017-02-20T00:00:00Z,2448500,2448500,6.6603,-370200,Taikisha Ord Shs,Ichigo Asset Management,sell,2891
8590006765,2017-09-27T00:00:00Z,2069e3,2069e3,5.6203,-379500,Taikisha Ord Shs,Ichigo Asset Management,sell,3e3
8590006765,2017-11-10T00:00:00Z,1700700,1700700,4.6203,-368300,Taikisha Ord Shs,Ichigo Asset Management,sell,3450
8590007905,2008-08-29T00:00:00Z,1011610,1011610,5.08,1011610,Cocokara Fine Ord Shs,Dalton Investments,buy,1650
8590007905,2010-02-15T00:00:00Z,1581600,1581600,7.94,-441620,Cocokara Fine Ord Shs,Dalton Investments,sell,1517
8590007905,2013-12-13T00:00:00Z,1354240,1354240,5.32,563440,Cocokara Fine Ord Shs,Dalton Investments,buy,2645
8590007905,2014-02-28T00:00:00Z,1688440,1688440,6.63,334200,Cocokara Fine Ord Shs,Dalton Investments,buy,2649
8590007905,2014-08-29T00:00:00Z,4019280,4019280,15.78,642400,Cocokara Fine Ord Shs,Dalton Investments,buy,2753
8590007905,2014-10-15T00:00:00Z,2307640,2307640,9.06,298e3,Cocokara Fine Ord Shs,Dalton Investments,buy,2810
8590007905,2015-08-14T00:00:00Z,1906840,1906840,7.49,-400800,Cocokara Fine Ord Shs,Dalton Investments,sell,5430
8590007905,2015-12-11T00:00:00Z,1730540,1730540,6.79,-176300,Cocokara Fine Ord Shs,Dalton Investments,sell,5180
8590007905,2016-01-07T00:00:00Z,1469140,1469140,5.77,-261400,Cocokara Fine Ord Shs,Dalton Investments,sell,5070
8590007905,2016-03-24T00:00:00Z,1197268,1197268,4.7,-271872,Cocokara Fine Ord Shs,Dalton Investments,sell,4870
8590007924,2008-03-04T00:00:00Z,1004300,1004300,10.17,1004300,C Uyemura Ord Shs,Tower Investment Management,buy,3550
8590007924,2009-02-20T00:00:00Z,900800,900800,9.12,-103500,C Uyemura Ord Shs,Tower Investment Management,sell,1708
8590007924,2009-04-15T00:00:00Z,522500,522500,5.29,-378300,C Uyemura Ord Shs,Tower Investment Management,sell,1950
8590007924,2010-06-15T00:00:00Z,1176800,1176800,11.92,131800,C Uyemura Ord Shs,Tower Investment Management,buy,3920
8590007924,2012-10-31T00:00:00Z,1396200,1396200,14.14,219400,C Uyemura Ord Shs,Tower Investment Management,buy,2630
8590008086,2005-04-12T00:00:00Z,14e5,14e5,5.11,14e5,Nippon Fine Chemical Ord Shs,Dalton Investments,buy,567
8590008086,2005-04-19T00:00:00Z,1382e3,1382e3,5.05,-18e3,Nippon Fine Chemical Ord Shs,Dalton Investments,sell,553
8590008086,2005-04-20T00:00:00Z,1416e3,1416e3,5.17,34e3,Nippon Fine Chemical Ord Shs,Dalton Investments,buy,571
8590008086,2005-04-22T00:00:00Z,1733e3,1733e3,6.33,317e3,Nippon Fine Chemical Ord Shs,Dalton Investments,buy,642
8590008086,2005-05-10T00:00:00Z,1669e3,1669e3,6.1,-64e3,Nippon Fine Chemical Ord Shs,Dalton Investments,sell,634
8590008086,2005-05-16T00:00:00Z,1692e3,1692e3,6.18,23e3,Nippon Fine Chemical Ord Shs,Dalton Investments,buy,609
8590008086,2005-05-23T00:00:00Z,2009e3,2009e3,7.34,317e3,Nippon Fine Chemical Ord Shs,Dalton Investments,buy,NA
8590008086,2005-06-10T00:00:00Z,1948e3,1948e3,7.11,-61e3,Nippon Fine Chemical Ord Shs,Dalton Investments,sell,625
8590008086,2005-06-17T00:00:00Z,1966e3,1966e3,7.18,18e3,Nippon Fine Chemical Ord Shs,Dalton Investments,buy,639
8590008086,2005-07-08T00:00:00Z,23e5,23e5,8.4,334e3,Nippon Fine Chemical Ord Shs,Dalton Investments,buy,700
8590008086,2005-08-17T00:00:00Z,2573e3,2573e3,9.4,273e3,Nippon Fine Chemical Ord Shs,Dalton Investments,buy,NA
8590008086,2005-10-14T00:00:00Z,2848e3,2848e3,10.4,275e3,Nippon Fine Chemical Ord Shs,Dalton Investments,buy,696
8590008086,2006-05-10T00:00:00Z,3123e3,3123e3,11.41,275e3,Nippon Fine Chemical Ord Shs,Dalton Investments,buy,841
8590008086,2006-07-10T00:00:00Z,3404e3,3404e3,12.43,281e3,Nippon Fine Chemical Ord Shs,Dalton Investments,buy,NA
8590008086,2007-02-26T00:00:00Z,3704700,3704700,13.53,300700,Nippon Fine Chemical Ord Shs,Dalton Investments,buy,848
8590008086,2007-04-23T00:00:00Z,3840100,3840100,14.02,135400,Nippon Fine Chemical Ord Shs,Dalton Investments,buy,801
8590008086,2007-09-28T00:00:00Z,1564500,1564500,5.71,-2275600,Nippon Fine Chemical Ord Shs,Dalton Investments,sell,851
8590008086,2008-01-24T00:00:00Z,3563600,3563600,13.01,1999100,Nippon Fine Chemical Ord Shs,Dalton Investments,buy,834
8590008086,2008-01-31T00:00:00Z,2245100,2245100,8.2,-1318500,Nippon Fine Chemical Ord Shs,Dalton Investments,sell,810
8590008086,2008-02-15T00:00:00Z,2044100,2044100,7.47,-201e3,Nippon Fine Chemical Ord Shs,Dalton Investments,sell,799
8590008086,2008-03-14T00:00:00Z,1657e3,1657e3,6.05,-387100,Nippon Fine Chemical Ord Shs,Dalton Investments,sell,563
8590008086,2008-12-15T00:00:00Z,1273640,1273640,5.02,-383360,Nippon Fine Chemical Ord Shs,Dalton Investments,sell,494
8590008086,2009-05-29T00:00:00Z,1009940,1009940,3.98,-263700,Nippon Fine Chemical Ord Shs,Dalton Investments,sell,508
8590008120,2005-07-27T00:00:00Z,1394e3,1394e3,5.01,1394e3,Tsurumi Manufacturing Ord Shs,Dalton Investments,buy,1004
8590008120,2006-08-31T00:00:00Z,1729e3,1729e3,6.21,335e3,Tsurumi Manufacturing Ord Shs,Dalton Investments,buy,1219
8590008120,2007-05-28T00:00:00Z,1391e3,1391e3,5,-661e3,Tsurumi Manufacturing Ord Shs,Dalton Investments,sell,1199
8590008120,2007-09-28T00:00:00Z,1036e3,1036e3,3.72,-355e3,Tsurumi Manufacturing Ord Shs,Dalton Investments,sell,1055
8590008120,2008-01-31T00:00:00Z,2446e3,2446e3,8.79,141e4,Tsurumi Manufacturing Ord Shs,Dalton Investments,buy,868
8590008120,2008-02-29T00:00:00Z,1996e3,1996e3,7.17,-45e4,Tsurumi Manufacturing Ord Shs,Dalton Investments,sell,784
8590008120,2008-05-30T00:00:00Z,1714e3,1714e3,6.16,-282e3,Tsurumi Manufacturing Ord Shs,Dalton Investments,sell,NA
8590008120,2008-10-31T00:00:00Z,1272350,1272350,4.57,-441650,Tsurumi Manufacturing Ord Shs,Dalton Investments,sell,697
8590008120,2012-07-13T00:00:00Z,1395729,1395729,5.02,123379,Tsurumi Manufacturing Ord Shs,Dalton Investments,buy,632
8590008120,2013-05-31T00:00:00Z,1717358,1717358,6.17,321629,Tsurumi Manufacturing Ord Shs,Dalton Investments,buy,850
8590008120,2013-08-30T00:00:00Z,4024716,4024716,14.46,59e4,Tsurumi Manufacturing Ord Shs,Dalton Investments,buy,915
8590008120,2015-12-11T00:00:00Z,2229459,2229459,8.01,217101,Tsurumi Manufacturing Ord Shs,Dalton Investments,buy,1895
8590008120,2017-04-13T00:00:00Z,2511459,2511459,9.02,282e3,Tsurumi Manufacturing Ord Shs,Dalton Investments,buy,1568
8590008189,2009-08-14T00:00:00Z,485e3,485e3,5.93,485e3,Havix Ord Shs,Tower Investment Management,buy,393
8590008189,2009-10-15T00:00:00Z,578e3,578e3,7.07,93e3,Havix Ord Shs,Tower Investment Management,buy,NA
8590008189,2010-05-31T00:00:00Z,69e4,69e4,8.44,112e3,Havix Ord Shs,Tower Investment Management,buy,379
8590008189,2010-06-15T00:00:00Z,698e3,698e3,8.54,8e3,Havix Ord Shs,Tower Investment Management,buy,NA
8590008189,2011-02-15T00:00:00Z,1568e3,1568e3,19.18,172e3,Havix Ord Shs,Tower Investment Management,buy,NA
8590008189,2016-05-31T00:00:00Z,593300,593300,7.26,-190700,Havix Ord Shs,Tower Investment Management,sell,857
8590008189,2016-07-15T00:00:00Z,330800,330800,4.05,-262500,Havix Ord Shs,Tower Investment Management,sell,1119
8590008672,2014-04-30T00:00:00Z,894200,894200,5.81,894200,Hirano Tecseed Ord Shs,Cornwall Capital,buy,1130
8590008672,2014-05-15T00:00:00Z,2137600,2137600,13.88,349200,Hirano Tecseed Ord Shs,Cornwall Capital,buy,965
8590008672,2014-11-14T00:00:00Z,758200,758200,4.93,-310600,Hirano Tecseed Ord Shs,Cornwall Capital,sell,910
8590008725,2006-02-28T00:00:00Z,369e3,369e3,3,369e3,Hosoda Ord Shs,Tower Investment Management,buy,835
8590009060,2008-10-31T00:00:00Z,489600,489600,5.97,489600,Nihon Dengi Ord Shs,Tower Investment Management,buy,520
8590009060,2008-12-15T00:00:00Z,375800,375800,4.58,-113800,Nihon Dengi Ord Shs,Tower Investment Management,sell,548
8590009697,2011-12-22T00:00:00Z,3086200,3086200,18.26,3086200,First Juken Ord Shs,Tower Investment Management,buy,573
8590010436,2013-06-14T00:00:00Z,2404e3,2404e3,5.14,2404e3,Tohokushinsha Film Ord Shs,Dalton Investments,buy,877
8590010436,2013-11-29T00:00:00Z,2869500,2869500,6.14,465500,Tohokushinsha Film Ord Shs,Dalton Investments,buy,937
8590010436,2014-01-31T00:00:00Z,6787400,6787400,14.52,1048400,Tohokushinsha Film Ord Shs,Dalton Investments,buy,955
8590010436,2015-12-11T00:00:00Z,4298e3,4298e3,9.2,425700,Tohokushinsha Film Ord Shs,Dalton Investments,buy,880
8590010436,2016-08-04T00:00:00Z,4768800,4768800,10.2,470800,Tohokushinsha Film Ord Shs,Dalton Investments,buy,540
8590010459,2005-09-30T00:00:00Z,2731e3,2731e3,6.79,2731e3,Horiba Ord Shs,Taiyo Fund Management,buy,2730
8590010459,2007-03-07T00:00:00Z,3534800,3534800,8.34,803800,Horiba Ord Shs,Taiyo Fund Management,buy,3790
8590010459,2007-10-18T00:00:00Z,3122900,3122900,7.36,-411900,Horiba Ord Shs,Taiyo Fund Management,sell,5040
8590010459,2008-07-11T00:00:00Z,3606200,3606200,8.48,483300,Horiba Ord Shs,Taiyo Fund Management,buy,2370
8590010459,2008-09-04T00:00:00Z,4051600,4051600,9.53,445400,Horiba Ord Shs,Taiyo Fund Management,buy,2075
8590010459,2009-06-08T00:00:00Z,3614e3,3614e3,8.5,-437600,Horiba Ord Shs,Taiyo Fund Management,sell,2350
8590010459,2010-07-13T00:00:00Z,3827900,3827900,9,213900,Horiba Ord Shs,Taiyo Fund Management,buy,2360
8590010459,2011-03-29T00:00:00Z,3394300,3394300,7.98,-433600,Horiba Ord Shs,Taiyo Fund Management,sell,2324
8590010459,2011-07-29T00:00:00Z,2965400,2965400,6.97,-428900,Horiba Ord Shs,Taiyo Fund Management,sell,2566
8590010459,2012-07-11T00:00:00Z,5059800,5059800,11.8981,-871e3,Horiba Ord Shs,Taiyo Fund Management,sell,2804
8590010459,2014-01-27T00:00:00Z,4067500,4067500,9.559000000000001,-992300,Horiba Ord Shs,Taiyo Fund Management,sell,3785
8590010459,2015-04-16T00:00:00Z,2555700,2555700,6.0088,438e3,Horiba Ord Shs,Taiyo Fund Management,buy,4645
8590010459,2015-10-21T00:00:00Z,2115700,2115700,4.9747,-44e4,Horiba Ord Shs,Taiyo Fund Management,sell,4540
8590012509,2007-04-25T00:00:00Z,1312800,3282,8.87,3282,Watts Ord Shs,Tower Investment Management,buy,245
8590012509,2007-06-29T00:00:00Z,1462800,3657,9.88,375,Watts Ord Shs,Tower Investment Management,buy,242.5
8590012509,2008-03-05T00:00:00Z,1627200,4068,10.99,411,Watts Ord Shs,Tower Investment Management,buy,162.5
8590013138,2008-04-11T00:00:00Z,51100,511e3,44.95,-1236e3,Sadamatsu Ord Shs,Tower Investment Management,sell,710
8590016892,2008-10-15T00:00:00Z,27020,6755,6.2,6755,Heiwa Real Estate REIT Ord Shs,Tower Investment Management,buy,22125
8590016892,2009-10-30T00:00:00Z,23180,5795,5.32,-960,Heiwa Real Estate REIT Ord Shs,Tower Investment Management,sell,35375
8590017052,2007-04-13T00:00:00Z,618400,773,7.73,191,I K Ord Shs,Tower Investment Management,buy,437.5
8590017052,2007-05-23T00:00:00Z,811200,1014,10.14,241,I K Ord Shs,Tower Investment Management,buy,475
8590017052,2007-05-29T00:00:00Z,899600,2249,11.245,1235,I K Ord Shs,Tower Investment Management,buy,462.5
8590017052,2007-06-06T00:00:00Z,990400,2476,12.38,227,I K Ord Shs,Tower Investment Management,buy,475
8590017052,2007-06-18T00:00:00Z,1068e3,2670,13.35,194,I K Ord Shs,Tower Investment Management,buy,475
8590017052,2007-07-09T00:00:00Z,1153600,2884,14.42,214,I K Ord Shs,Tower Investment Management,buy,450
8590017052,2007-07-24T00:00:00Z,1235200,3088,15.44,204,I K Ord Shs,Tower Investment Management,buy,450
8590017052,2007-07-30T00:00:00Z,1355200,3388,16.94,300,I K Ord Shs,Tower Investment Management,buy,450
8590017052,2007-08-14T00:00:00Z,1447200,3618,18.09,230,I K Ord Shs,Tower Investment Management,buy,425
8590017052,2007-11-05T00:00:00Z,1534e3,3835,19.175,217,I K Ord Shs,Tower Investment Management,buy,312.5
8590017052,2008-10-07T00:00:00Z,811200,2028,10.14,-1807,I K Ord Shs,Tower Investment Management,sell,107
8590017052,2009-01-05T00:00:00Z,714400,1786,8.93,-242,I K Ord Shs,Tower Investment Management,sell,71.75
8590017052,2009-01-15T00:00:00Z,492400,1231,6.155,-555,I K Ord Shs,Tower Investment Management,sell,56.75
8590017646,2017-07-04T00:00:00Z,1553400,1553400,5.13,1553400,Nitta Ord Shs,Dalton Investments,buy,3440
8590017682,2007-11-30T00:00:00Z,1337600,668800,5.56,668800,Happinet Ord Shs,Ichigo Asset Management,buy,752.5
8590017682,2008-01-15T00:00:00Z,1618e3,809e3,6.73,140200,Happinet Ord Shs,Ichigo Asset Management,buy,765.5
8590017682,2008-01-16T00:00:00Z,1639600,819800,6.82,10800,Happinet Ord Shs,Ichigo Asset Management,buy,747
8590017682,2008-01-23T00:00:00Z,1881800,940900,7.82,121100,Happinet Ord Shs,Ichigo Asset Management,buy,648.5
8590017682,2008-02-28T00:00:00Z,2141e3,1070500,8.9,129600,Happinet Ord Shs,Ichigo Asset Management,buy,693
8590017682,2011-07-26T00:00:00Z,4674400,2337200,19.44,196200,Happinet Ord Shs,Ichigo Asset Management,buy,502
8590017682,2014-04-28T00:00:00Z,1917200,1917200,7.97,748600,Happinet Ord Shs,Ichigo Asset Management,buy,1043
8590017682,2014-05-02T00:00:00Z,1147100,1147100,4.77,-770100,Happinet Ord Shs,Ichigo Asset Management,sell,1049
8590017703,2009-10-05T00:00:00Z,1316800,1316800,5,1316800,Nippon Ceramic Ord Shs,Taiyo Fund Management,buy,1230
8590017703,2010-04-15T00:00:00Z,1663100,1663100,6.32,346300,Nippon Ceramic Ord Shs,Taiyo Fund Management,buy,1130
8590017703,2010-07-23T00:00:00Z,1927300,1927300,7.32,264200,Nippon Ceramic Ord Shs,Taiyo Fund Management,buy,1224
8590017703,2010-08-20T00:00:00Z,4380400,4380400,16.64,525800,Nippon Ceramic Ord Shs,Taiyo Fund Management,buy,1311
8590017703,2013-09-25T00:00:00Z,2069400,2069400,7.86,-120800,Nippon Ceramic Ord Shs,Taiyo Fund Management,sell,1413
8590017703,2013-10-10T00:00:00Z,1804900,1804900,6.86,-264500,Nippon Ceramic Ord Shs,Taiyo Fund Management,sell,1465
8590017703,2013-11-22T00:00:00Z,1524400,1524400,5.79,-280500,Nippon Ceramic Ord Shs,Taiyo Fund Management,sell,1573
8590017703,2013-12-25T00:00:00Z,1240800,1240800,4.72,-283600,Nippon Ceramic Ord Shs,Taiyo Fund Management,sell,1610
8590017850,2006-02-28T00:00:00Z,3819e3,3819e3,6.08,3819e3,Kyosan Electric Manufacturing Ord Shs,Dalton Investments,buy,434
8590017850,2006-05-31T00:00:00Z,4837e3,4837e3,7.7,1018e3,Kyosan Electric Manufacturing Ord Shs,Dalton Investments,buy,424
8590017850,2006-11-30T00:00:00Z,5486e3,5486e3,8.73,649e3,Kyosan Electric Manufacturing Ord Shs,Dalton Investments,buy,430
8590017850,2008-03-14T00:00:00Z,4772e3,4772e3,7.59,-714e3,Kyosan Electric Manufacturing Ord Shs,Dalton Investments,sell,305
8590017850,2008-05-30T00:00:00Z,2501e3,2501e3,3.98,-2271e3,Kyosan Electric Manufacturing Ord Shs,Dalton Investments,sell,402
8590018068,2007-11-30T00:00:00Z,207200,1036e3,6.06,1036e3,Asti Ord Shs,Tower Investment Management,buy,1910
8590018068,2008-08-29T00:00:00Z,147200,736e3,4.31,-3e5,Asti Ord Shs,Tower Investment Management,sell,1355
8590018384,2008-08-29T00:00:00Z,527e3,527e3,3.36,527e3,SK Kaken Ord Shs,Tower Investment Management,buy,2640
8590018918,2014-02-14T00:00:00Z,2748400,2748400,5.26,2748400,Saizeriya Ord Shs,Dalton Investments,buy,1206
8590018918,2014-08-15T00:00:00Z,3472800,3472800,6.64,724400,Saizeriya Ord Shs,Dalton Investments,buy,1430
8590018918,2014-08-29T00:00:00Z,8424e3,8424e3,16.12,1478400,Saizeriya Ord Shs,Dalton Investments,buy,1421
8590018918,2014-11-28T00:00:00Z,3458300,3458300,6.62,-753700,Saizeriya Ord Shs,Dalton Investments,sell,1587
8590018918,2015-04-15T00:00:00Z,2878e3,2878e3,5.51,-580300,Saizeriya Ord Shs,Dalton Investments,sell,2468
8590018918,2015-12-11T00:00:00Z,2709200,2709200,5.18,-168800,Saizeriya Ord Shs,Dalton Investments,sell,2879
8590018918,2016-11-02T00:00:00Z,2112900,2112900,4.04,-596300,Saizeriya Ord Shs,Dalton Investments,sell,2714
8590019251,2006-03-31T00:00:00Z,322900,3229,2.78,3229,Sanyo Housing Nagoya Ord Shs,Tower Investment Management,buy,1890
8590019378,2007-06-29T00:00:00Z,1727100,5757,5.59,5757,Grandy House Ord Shs,Tower Investment Management,buy,303.666666667
8590019378,2007-10-31T00:00:00Z,2048400,6828,6.63,1071,Grandy House Ord Shs,Tower Investment Management,buy,135.833333333
8590019378,2009-04-30T00:00:00Z,2381100,7937,7.71,1109,Grandy House Ord Shs,Tower Investment Management,buy,80
8590019378,2010-06-15T00:00:00Z,4891200,16304,15.82,430,Grandy House Ord Shs,Tower Investment Management,buy,128.333333333
8590019378,2013-02-28T00:00:00Z,3951600,1317200,12.82,1300896,Grandy House Ord Shs,Tower Investment Management,buy,299.333333333
8590019378,2013-03-15T00:00:00Z,2649e3,883e3,5.73,-434200,Grandy House Ord Shs,Tower Investment Management,sell,366
8590019392,2007-05-31T00:00:00Z,1483200,370800,6.27,370800,Soliton Systems Ord Shs,Tower Investment Management,buy,317.5
8590019392,2007-06-15T00:00:00Z,1837600,459400,7.75,88600,Soliton Systems Ord Shs,Tower Investment Management,buy,340
8590019392,2007-07-31T00:00:00Z,2211200,552800,9.32,93400,Soliton Systems Ord Shs,Tower Investment Management,buy,370
8590019392,2007-09-11T00:00:00Z,2476800,619200,10.44,66400,Soliton Systems Ord Shs,Tower Investment Management,buy,355.25
8590019392,2007-10-03T00:00:00Z,2718800,679700,11.46,60500,Soliton Systems Ord Shs,Tower Investment Management,buy,355
8590019392,2007-11-20T00:00:00Z,2961200,740300,12.48,60600,Soliton Systems Ord Shs,Tower Investment Management,buy,357.5
8590019392,2007-12-21T00:00:00Z,3218400,804600,13.56,64300,Soliton Systems Ord Shs,Tower Investment Management,buy,345
8590019392,2008-02-08T00:00:00Z,3459600,864900,14.58,60300,Soliton Systems Ord Shs,Tower Investment Management,buy,292.5
8590019875,2008-10-31T00:00:00Z,15349,15349,7.67,15349,Kenedix Office Investment REIT Ord Shs,Tower Investment Management,buy,14e4
8590019875,2008-11-14T00:00:00Z,19030,19030,9.52,3681,Kenedix Office Investment REIT Ord Shs,Tower Investment Management,buy,164e3
8590019875,2008-11-18T00:00:00Z,21493,21493,10.75,2463,Kenedix Office Investment REIT Ord Shs,Tower Investment Management,buy,151500
8590019875,2008-11-20T00:00:00Z,25175,25175,12.59,3682,Kenedix Office Investment REIT Ord Shs,Tower Investment Management,buy,135e3
