gempermid,holddate,shareshldadj,shareshld,pctshouthld,shshldchg,comname,name,activity
8590920363,2010-06-15T00:00:00Z,35104,35104,13.66,0,Nippon Commercial Investment REIT Ord Shs,Tower Investment Management,hold
8590923408,2006-03-31T00:00:00Z,4182600,20913e3,4.25,20913e3,Denka Ord Shs,Tower Investment Management,buy
8590923660,2007-11-15T00:00:00Z,5451,5451,5.62,5451,Ichigo Real Estate Investment Trust Ord Shs,Tower Investment Management,buy
8590923660,2007-12-14T00:00:00Z,4868,4868,3.66,-583,Ichigo Real Estate Investment Trust Ord Shs,Tower Investment Management,sell
8590923660,2008-06-13T00:00:00Z,7762,7762,5.84,2894,Ichigo Real Estate Investment Trust Ord Shs,Tower Investment Management,buy
8590923660,2008-06-30T00:00:00Z,12549,12549,9.44,4787,Ichigo Real Estate Investment Trust Ord Shs,Tower Investment Management,buy
8590923660,2008-08-06T00:00:00Z,14253,14253,10.72,1704,Ichigo Real Estate Investment Trust Ord Shs,Tower Investment Management,buy
8590923660,2008-11-25T00:00:00Z,16050,16050,12.07,1797,Ichigo Real Estate Investment Trust Ord Shs,Tower Investment Management,buy
8590923660,2008-12-03T00:00:00Z,18203,18203,13.69,2153,Ichigo Real Estate Investment Trust Ord Shs,Tower Investment Management,buy
8590923660,2009-04-06T00:00:00Z,18106,18106,10.97,-97,Ichigo Real Estate Investment Trust Ord Shs,Tower Investment Management,sell
8590923660,2010-02-01T00:00:00Z,16187,16187,9.81,-1919,Ichigo Real Estate Investment Trust Ord Shs,Tower Investment Management,sell
8590923660,2010-02-15T00:00:00Z,15051,15051,9.12,-1136,Ichigo Real Estate Investment Trust Ord Shs,Tower Investment Management,sell
8590923660,2010-06-15T00:00:00Z,26134,26134,12.74,-3968,Ichigo Real Estate Investment Trust Ord Shs,Tower Investment Management,sell
8590927341,2008-11-28T00:00:00Z,14630,14630,5.92,14630,Nippon Residential Investment REIT Ord Shs,Tower Investment Management,buy
8590927341,2008-12-31T00:00:00Z,17740,17740,7.18,3110,Nippon Residential Investment REIT Ord Shs,Tower Investment Management,buy
8590927341,2009-01-30T00:00:00Z,21430,21430,8.68,3690,Nippon Residential Investment REIT Ord Shs,Tower Investment Management,buy
8590927341,2009-02-27T00:00:00Z,24295,24295,9.84,2865,Nippon Residential Investment REIT Ord Shs,Tower Investment Management,buy
8590927341,2009-10-30T00:00:00Z,21613,21613,8.75,-2682,Nippon Residential Investment REIT Ord Shs,Tower Investment Management,sell
8590927430,2008-05-20T00:00:00Z,4940600,4940600,38.05,4940600,Himiko Ord Shs,Tower Investment Management,buy
8590928750,2006-03-31T00:00:00Z,2367100,2367100,8.25,2367100,Kaga Electronics Ord Shs,Tower Investment Management,buy
8590928750,2006-06-30T00:00:00Z,2032800,2032800,7.08,-334300,Kaga Electronics Ord Shs,Tower Investment Management,sell
8590928750,2006-09-30T00:00:00Z,1626300,1626300,5.67,-406500,Kaga Electronics Ord Shs,Tower Investment Management,sell
8590928750,2007-02-15T00:00:00Z,1332600,1332600,4.64,-293700,Kaga Electronics Ord Shs,Tower Investment Management,sell
8590930846,2006-06-30T00:00:00Z,4425600,1106400,8.781,1106400,Siix Ord Shs,Tower Investment Management,buy
8590930846,2007-07-31T00:00:00Z,3917200,979300,7.7722,-127100,Siix Ord Shs,Tower Investment Management,sell
8590930846,2007-08-15T00:00:00Z,3256e3,814e3,6.4603,-165300,Siix Ord Shs,Tower Investment Management,sell
8590930846,2007-08-31T00:00:00Z,2463600,615900,4.8881,-198100,Siix Ord Shs,Tower Investment Management,sell
8590931337,2008-06-13T00:00:00Z,912500,912500,5.09,912500,Unidux Ord Shs,Tower Investment Management,buy
8590931337,2009-01-30T00:00:00Z,1122e3,1122e3,6.26,209500,Unidux Ord Shs,Tower Investment Management,buy
8590931337,2009-12-31T00:00:00Z,1307500,1307500,7.29,185500,Unidux Ord Shs,Tower Investment Management,buy
8590931337,2010-06-15T00:00:00Z,1359e3,1359e3,7.58,51500,Unidux Ord Shs,Tower Investment Management,buy
8590931864,2011-11-30T00:00:00Z,16129100,16129100,5.95,16129100,Olympus Ord Shs,Tower Investment Management,buy
8590931864,2012-01-13T00:00:00Z,25151400,25151400,9.28,-7106800,Olympus Ord Shs,Tower Investment Management,sell
8590933923,2008-07-15T00:00:00Z,690500,690500,5.2,690500,MORIMOTO Ord Shs,Tower Investment Management,buy
8590933923,2008-08-29T00:00:00Z,833900,833900,6.28,143400,MORIMOTO Ord Shs,Tower Investment Management,buy
8590933979,2007-09-28T00:00:00Z,594200,594200,5.01,594200,Paltek Ord Shs,Tower Investment Management,buy
8590933979,2007-11-15T00:00:00Z,736200,736200,6.21,142e3,Paltek Ord Shs,Tower Investment Management,buy
8590933979,2007-11-30T00:00:00Z,1090700,1090700,9.2,354500,Paltek Ord Shs,Tower Investment Management,buy
8590933979,2008-01-28T00:00:00Z,1221600,1221600,10.31,130900,Paltek Ord Shs,Tower Investment Management,buy
8590933979,2008-02-07T00:00:00Z,1343e3,1343e3,11.33,121400,Paltek Ord Shs,Tower Investment Management,buy
8590933979,2008-02-22T00:00:00Z,1523100,1523100,12.85,180100,Paltek Ord Shs,Tower Investment Management,buy
8590933979,2008-10-03T00:00:00Z,1749800,1749800,14.77,226700,Paltek Ord Shs,Tower Investment Management,buy
8590933979,2008-12-17T00:00:00Z,1892200,1892200,15.97,142400,Paltek Ord Shs,Tower Investment Management,buy
8590933979,2009-02-03T00:00:00Z,2304200,2304200,19.44,412e3,Paltek Ord Shs,Tower Investment Management,buy
8590933979,2009-07-10T00:00:00Z,2424100,2424100,20.46,119900,Paltek Ord Shs,Tower Investment Management,buy
8590933979,2010-06-14T00:00:00Z,2464600,2464600,20.8,40500,Paltek Ord Shs,Tower Investment Management,buy
8590933979,2010-11-30T00:00:00Z,2594e3,2594e3,21.89,129400,Paltek Ord Shs,Tower Investment Management,buy
8590933979,2011-01-18T00:00:00Z,2713100,2713100,22.9,119100,Paltek Ord Shs,Tower Investment Management,buy
8590933979,2011-03-16T00:00:00Z,2834500,2834500,23.92,121400,Paltek Ord Shs,Tower Investment Management,buy
8590933979,2011-08-05T00:00:00Z,2954e3,2954e3,24.93,119500,Paltek Ord Shs,Tower Investment Management,buy
8590933979,2012-04-05T00:00:00Z,3073900,3073900,25.94,119900,Paltek Ord Shs,Tower Investment Management,buy
8590933979,2012-07-05T00:00:00Z,3200100,3200100,27.01,126200,Paltek Ord Shs,Tower Investment Management,buy
8590933979,2012-10-23T00:00:00Z,3326700,3326700,28.07,126600,Paltek Ord Shs,Tower Investment Management,buy
8590933979,2013-04-05T00:00:00Z,3448e3,3448e3,29.1,121300,Paltek Ord Shs,Tower Investment Management,buy
8590933979,2013-06-07T00:00:00Z,3567900,3567900,30.11,119900,Paltek Ord Shs,Tower Investment Management,buy
8590933979,2014-01-08T00:00:00Z,3369e3,3369e3,28.43,-198900,Paltek Ord Shs,Tower Investment Management,sell
8590933979,2014-01-23T00:00:00Z,3163200,3163200,26.69,-205800,Paltek Ord Shs,Tower Investment Management,sell
8590933979,2014-01-28T00:00:00Z,6082e3,6082e3,51.32,-244400,Paltek Ord Shs,Tower Investment Management,sell
8590933979,2016-01-29T00:00:00Z,2762700,2762700,23.31,-278300,Paltek Ord Shs,Tower Investment Management,sell
8590933979,2017-05-19T00:00:00Z,2610700,2610700,22.03,-152e3,Paltek Ord Shs,Tower Investment Management,sell
8590933979,2017-05-30T00:00:00Z,2469800,2469800,20.84,-140900,Paltek Ord Shs,Tower Investment Management,sell
8590935575,2008-09-12T00:00:00Z,9784e3,978400,6.45,978400,Relo Group Ord Shs,Tower Investment Management,buy
8590935575,2009-02-27T00:00:00Z,7939e3,793900,5.24,-184500,Relo Group Ord Shs,Tower Investment Management,sell
8590935575,2010-06-15T00:00:00Z,15362e3,1536200,10.14,-51600,Relo Group Ord Shs,Tower Investment Management,sell
8590935575,2013-03-15T00:00:00Z,11404e3,1140400,7.46,-395800,Relo Group Ord Shs,Tower Investment Management,sell
8590936420,2008-02-29T00:00:00Z,3312e3,4140,5.5946,4140,Pressance Ord Shs,Tower Investment Management,buy
8590936420,2008-04-30T00:00:00Z,4144e3,5180,7,1040,Pressance Ord Shs,Tower Investment Management,buy
8590936420,2008-06-13T00:00:00Z,4866400,6083,8.22,903,Pressance Ord Shs,Tower Investment Management,buy
8590936420,2009-08-06T00:00:00Z,5957600,7447,10.06,1364,Pressance Ord Shs,Tower Investment Management,buy
8590936420,2009-08-31T00:00:00Z,6560800,8201,11.08,754,Pressance Ord Shs,Tower Investment Management,buy
8590936420,2009-10-06T00:00:00Z,7156800,8946,12.09,745,Pressance Ord Shs,Tower Investment Management,buy
8590936420,2010-05-21T00:00:00Z,7756e3,9695,13.1,749,Pressance Ord Shs,Tower Investment Management,buy
8590936420,2010-06-14T00:00:00Z,7825600,9782,13.22,87,Pressance Ord Shs,Tower Investment Management,buy
8590936420,2010-11-19T00:00:00Z,8430400,10538,14.24,756,Pressance Ord Shs,Tower Investment Management,buy
8590936420,2011-03-15T00:00:00Z,9328800,11661,0.08,1123,Pressance Ord Shs,Tower Investment Management,buy
8590936420,2013-01-21T00:00:00Z,8804800,2201200,14.64,2189539,Pressance Ord Shs,Tower Investment Management,buy
8590936420,2013-03-15T00:00:00Z,8177200,2044300,13.59,-156900,Pressance Ord Shs,Tower Investment Management,sell
8590936420,2013-04-08T00:00:00Z,7541200,1885300,12.54,-159e3,Pressance Ord Shs,Tower Investment Management,sell
8590936420,2014-02-04T00:00:00Z,8418400,2104600,13.74,219300,Pressance Ord Shs,Tower Investment Management,buy
8590936420,2014-03-11T00:00:00Z,9063600,2265900,14.79,161300,Pressance Ord Shs,Tower Investment Management,buy
8590936420,2014-03-20T00:00:00Z,9700800,2425200,15.83,159300,Pressance Ord Shs,Tower Investment Management,buy
8590936420,2014-05-08T00:00:00Z,20632800,5158200,33.6047,307800,Pressance Ord Shs,Tower Investment Management,buy
8590936420,2016-01-21T00:00:00Z,11050800,2762700,17.94,183600,Pressance Ord Shs,Tower Investment Management,buy
8590936420,2016-02-12T00:00:00Z,11690400,2922600,18.97,159900,Pressance Ord Shs,Tower Investment Management,buy
8590936420,2016-06-28T00:00:00Z,12415200,3103800,20.1501,181200,Pressance Ord Shs,Tower Investment Management,buy
8590936420,2017-10-10T00:00:00Z,11809200,11809200,19.0145,8705400,Pressance Ord Shs,Tower Investment Management,buy
8590936420,2018-01-12T00:00:00Z,11196700,11196700,17.9965,-612500,Pressance Ord Shs,Tower Investment Management,sell
8590936420,2018-01-24T00:00:00Z,10421100,10421100,16.7499,-775600,Pressance Ord Shs,Tower Investment Management,sell
8590936420,2018-02-08T00:00:00Z,9659300,9659300,15.5254,-761800,Pressance Ord Shs,Tower Investment Management,sell
8590936420,2018-02-20T00:00:00Z,8990800,8990800,14.4509,-668500,Pressance Ord Shs,Tower Investment Management,sell
8590936420,2018-02-28T00:00:00Z,7700600,7700600,12.3772,-1290200,Pressance Ord Shs,Tower Investment Management,sell
8590936420,2018-03-15T00:00:00Z,7059400,7059400,11.3194,-641200,Pressance Ord Shs,Tower Investment Management,sell
8590936420,2018-04-18T00:00:00Z,6413600,6413600,10.2839,-645800,Pressance Ord Shs,Tower Investment Management,sell
8590936420,2018-05-10T00:00:00Z,5673600,5673600,9.0505,-74e4,Pressance Ord Shs,Tower Investment Management,sell
8590936420,2018-05-15T00:00:00Z,4903100,4903100,7.8214,-770500,Pressance Ord Shs,Tower Investment Management,sell
8590936420,2018-05-31T00:00:00Z,3985200,3985200,6.3572,-917900,Pressance Ord Shs,Tower Investment Management,sell
8590936779,2006-02-28T00:00:00Z,302800,302800,3.08,302800,Internix Ord Shs,Tower Investment Management,buy
8590937940,2012-05-31T00:00:00Z,4051e3,40510,10.34,40510,Access Ord Shs,Tower Investment Management,buy
8590937940,2012-06-15T00:00:00Z,5411200,54112,13.8,13602,Access Ord Shs,Tower Investment Management,buy
8590937940,2012-12-31T00:00:00Z,7490800,74908,19.1,20796,Access Ord Shs,Tower Investment Management,buy
8590937940,2013-04-05T00:00:00Z,8302600,83026,21.18,8118,Access Ord Shs,Tower Investment Management,buy
8590937940,2013-04-12T00:00:00Z,5983800,59838,15.26,-23188,Access Ord Shs,Tower Investment Management,sell
8590937940,2013-09-13T00:00:00Z,3854400,3854400,9.83,3824481,Access Ord Shs,Tower Investment Management,buy
8590937940,2013-11-08T00:00:00Z,4262600,4262600,10.87,408200,Access Ord Shs,Tower Investment Management,buy
8590937940,2014-02-04T00:00:00Z,4882800,4882800,12.46,620200,Access Ord Shs,Tower Investment Management,buy
8590937940,2014-03-20T00:00:00Z,5579800,5579800,14.23,697e3,Access Ord Shs,Tower Investment Management,buy
8590937940,2014-04-17T00:00:00Z,5982200,5982200,15.26,402400,Access Ord Shs,Tower Investment Management,buy
8590937940,2014-05-26T00:00:00Z,6402200,6402200,16.33,42e4,Access Ord Shs,Tower Investment Management,buy
8590937940,2014-09-11T00:00:00Z,6800600,6800600,17.35,398400,Access Ord Shs,Tower Investment Management,buy
8590937940,2014-12-01T00:00:00Z,7265700,7265700,18.53,465100,Access Ord Shs,Tower Investment Management,buy
8590937940,2015-04-08T00:00:00Z,6300400,6300400,16.06,-965300,Access Ord Shs,Tower Investment Management,sell
8590937940,2015-04-09T00:00:00Z,5797500,5797500,14.78,-502900,Access Ord Shs,Tower Investment Management,sell
8590937940,2015-05-12T00:00:00Z,5051500,5051500,12.88,-746e3,Access Ord Shs,Tower Investment Management,sell
8590937940,2015-05-19T00:00:00Z,4593900,4593900,11.71,-457600,Access Ord Shs,Tower Investment Management,sell
8590937940,2016-01-15T00:00:00Z,5035300,5035300,12.83,441400,Access Ord Shs,Tower Investment Management,buy
8590937940,2016-01-21T00:00:00Z,5450200,5450200,13.89,414900,Access Ord Shs,Tower Investment Management,buy
8590937940,2016-02-10T00:00:00Z,5870800,5870800,14.96,420600,Access Ord Shs,Tower Investment Management,buy
8590937940,2016-02-15T00:00:00Z,6363300,6363300,16.22,492500,Access Ord Shs,Tower Investment Management,buy
8590937940,2016-06-16T00:00:00Z,6794600,6794600,17.2921,431300,Access Ord Shs,Tower Investment Management,buy
8590937940,2016-06-27T00:00:00Z,7215200,7215200,18.3625,420600,Access Ord Shs,Tower Investment Management,buy
8590937940,2016-12-01T00:00:00Z,7708600,7708600,19.6182,493400,Access Ord Shs,Tower Investment Management,buy
8590937940,2017-06-16T00:00:00Z,8136300,8136300,20.7067,427700,Access Ord Shs,Tower Investment Management,buy
8590937940,2017-09-15T00:00:00Z,8682e3,8682e3,22.0955,545700,Access Ord Shs,Tower Investment Management,buy
8590937940,2017-12-01T00:00:00Z,9324900,9324900,23.7316,642900,Access Ord Shs,Tower Investment Management,buy
8590937940,2017-12-20T00:00:00Z,9858600,9858600,25.0899,533700,Access Ord Shs,Tower Investment Management,buy
8590937940,2018-03-05T00:00:00Z,10315900,10315900,26.2537,457300,Access Ord Shs,Tower Investment Management,buy
8590937940,2018-03-20T00:00:00Z,10714200,10714200,27.2674,398300,Access Ord Shs,Tower Investment Management,buy
8590937940,2018-03-26T00:00:00Z,11274e3,11274e3,28.6921,559800,Access Ord Shs,Tower Investment Management,buy
8590937940,2018-03-29T00:00:00Z,11696200,11696200,29.7665,422200,Access Ord Shs,Tower Investment Management,buy
8590937940,2018-04-09T00:00:00Z,12126900,12126900,30.8627,430700,Access Ord Shs,Tower Investment Management,buy
8590937940,2018-04-17T00:00:00Z,12526e3,12526e3,31.8784,399100,Access Ord Shs,Tower Investment Management,buy
8590937940,2018-06-05T00:00:00Z,12995e3,12995e3,33.072,469e3,Access Ord Shs,Tower Investment Management,buy
8590938660,2006-06-30T00:00:00Z,42e4,14e4,7,14e4,Toyo Business Engineering Ord Shs,Tower Investment Management,buy
8590938660,2009-02-27T00:00:00Z,239100,79700,3.99,-60300,Toyo Business Engineering Ord Shs,Tower Investment Management,sell
8590938802,2009-08-31T00:00:00Z,4992,4992,8.46,4992,WebMoney Ord Shs,Tower Investment Management,buy
8590938802,2009-09-30T00:00:00Z,6080,6080,10.13,1088,WebMoney Ord Shs,Tower Investment Management,buy
8590938802,2009-10-29T00:00:00Z,6776,6776,11.29,696,WebMoney Ord Shs,Tower Investment Management,buy
8590938802,2009-11-17T00:00:00Z,7474,7474,12.46,698,WebMoney Ord Shs,Tower Investment Management,buy
8590938802,2010-06-14T00:00:00Z,7909,7909,12.76,435,WebMoney Ord Shs,Tower Investment Management,buy
8590938802,2011-03-15T00:00:00Z,9878,9878,15.85,1969,WebMoney Ord Shs,Tower Investment Management,buy
8590939113,2016-08-31T00:00:00Z,910700,910700,5.03,910700,Nittoku Engineering Ord Shs,Tower Investment Management,buy
8590939113,2016-10-31T00:00:00Z,1104400,1104400,6.1,193700,Nittoku Engineering Ord Shs,Tower Investment Management,buy
8590939113,2017-09-15T00:00:00Z,918200,918200,5.07,-186200,Nittoku Engineering Ord Shs,Tower Investment Management,sell
8590939113,2017-09-29T00:00:00Z,721200,721200,3.98,-197e3,Nittoku Engineering Ord Shs,Tower Investment Management,sell
8590940475,2017-03-31T00:00:00Z,574e3,574e3,5.41,574e3,Japan Electronic Materials Ord Shs,Tower Investment Management,buy
8590940475,2017-04-28T00:00:00Z,687300,687300,6.48,113300,Japan Electronic Materials Ord Shs,Tower Investment Management,buy
8590940475,2017-10-31T00:00:00Z,509100,509100,4.8,-178200,Japan Electronic Materials Ord Shs,Tower Investment Management,sell
8590941429,2016-12-15T00:00:00Z,613e3,613e3,5.19,613e3,Fujitsu Broad Solution & Consulting Ord Shs,Tower Investment Management,buy
8590942680,2008-05-02T00:00:00Z,6613,6613,12.02,6613,Acces Ord Shs,Tower Investment Management,buy
8590942680,2008-05-07T00:00:00Z,7275,7275,13.23,662,Acces Ord Shs,Tower Investment Management,buy
8590942680,2008-05-22T00:00:00Z,7832,7832,14.24,557,Acces Ord Shs,Tower Investment Management,buy
8590942680,2008-05-29T00:00:00Z,8389,8389,15.25,557,Acces Ord Shs,Tower Investment Management,buy
8590942680,2008-11-28T00:00:00Z,9827,9827,17.87,1438,Acces Ord Shs,Tower Investment Management,buy
8590942680,2008-12-12T00:00:00Z,11277,11277,20.5,1450,Acces Ord Shs,Tower Investment Management,buy
8590942680,2008-12-30T00:00:00Z,12881,12881,23.42,1604,Acces Ord Shs,Tower Investment Management,buy
8590942680,2009-01-06T00:00:00Z,13469,13469,24.49,588,Acces Ord Shs,Tower Investment Management,buy
8590942680,2009-01-13T00:00:00Z,14026,14026,25.5,557,Acces Ord Shs,Tower Investment Management,buy
8590942680,2009-01-16T00:00:00Z,14984,14984,27.24,958,Acces Ord Shs,Tower Investment Management,buy
8590942680,2009-01-20T00:00:00Z,15673,15673,28.5,689,Acces Ord Shs,Tower Investment Management,buy
8590942680,2009-01-21T00:00:00Z,16238,16238,29.52,565,Acces Ord Shs,Tower Investment Management,buy
8590943133,2008-03-14T00:00:00Z,702e3,702e3,5.01,702e3,Atlus Ord Shs,Tower Investment Management,buy
8590943133,2008-04-30T00:00:00Z,857200,857200,6.11,155200,Atlus Ord Shs,Tower Investment Management,buy
8590943133,2009-02-13T00:00:00Z,1116e3,1116e3,7.96,258800,Atlus Ord Shs,Tower Investment Management,buy
8590943133,2009-05-15T00:00:00Z,1337800,1337800,9.54,221800,Atlus Ord Shs,Tower Investment Management,buy
8590943133,2010-01-20T00:00:00Z,1513900,1513900,10.8,176100,Atlus Ord Shs,Tower Investment Management,buy
8591385131,2010-03-15T00:00:00Z,40369,40369,5.59,40369,Advance Residence Investment REIT Ord Shs,Tower Investment Management,buy
8591385131,2010-06-15T00:00:00Z,40369,40369,5.59,0,Advance Residence Investment REIT Ord Shs,Tower Investment Management,hold
